,User-ID,ISBN,Book-Rating
90888,20150,0312974256,8
90890,20150,0345361792,10
90891,20150,0345445732,10
90892,20150,0380816555,9
90893,20150,068484477X,9
90894,20150,068486441X,8
90922,20172,0060958022,10
90923,20172,0060987529,9
90924,20172,0061093998,9
90930,20172,0142001805,9
90932,20172,0156001314,9
90937,20172,0345337662,8
90942,20172,0374199698,10
90943,20172,0375703764,9
90946,20172,0380002450,10
90947,20172,038000917X,10
90948,20172,0380698439,9
90950,20172,0380750260,8
90955,20172,0385504209,5
90958,20172,0395291305,5
90964,20172,0440495962,9
90965,20172,0440952522,10
90968,20172,0441007813,2
90969,20172,0441790348,10
90973,20172,0451450523,10
90978,20172,0553208845,10
90980,20172,0553277472,10
90983,20172,059030271X,10
90985,20172,0618260250,10
90990,20172,0689710887,10
90992,20172,0786884622,7
90998,20172,0871136791,10
91000,20172,0886773520,7
91001,20172,0886774012,7
91002,20172,0886774268,7
91021,20180,0060502258,8
91024,20180,0060928336,10
91025,20180,0060930535,8
91026,20180,0060950536,10
91027,20180,0060976845,8
91028,20180,0061015725,8
91029,20180,0070212570,9
91030,20180,014028009X,5
91031,20180,0140298479,8
91034,20180,0312195516,10
91035,20180,0312243022,8
91038,20180,0345436911,8
91039,20180,0345439104,8
91040,20180,0345443683,9
91041,20180,0425105334,10
91042,20180,0440174643,10
91045,20180,0446672211,8
91048,20180,0449206475,10
91049,20180,0449219364,8
91051,20180,0449221504,8
91052,20180,0449221512,8
91053,20180,0451169530,10
91054,20180,0451186362,8
91058,20180,0553271636,8
91060,20180,0553279556,8
91061,20180,0553280341,8
91062,20180,0553280368,8
91063,20180,0553284789,8
91066,20180,0671041789,10
91069,20180,0679781587,10
91072,20180,0743227441,8
91073,20180,0743417682,8
91074,20180,1573225789,10
91097,20201,0316107018,10
91101,20201,0345370775,8
91175,20201,0440206154,7
91189,20201,0451170385,10
91206,20201,0553564528,8
91207,20201,0553571583,10
91212,20201,0670835382,10
91227,20201,0765340747,6
91239,20201,0812548051,10
91240,20201,0812548094,10
91241,20201,0812551478,10
91242,20201,0812551486,8
91243,20201,0812575237,8
91248,20201,0836217691,8
91249,20201,0836218256,5
91250,20201,0836218620,8
91251,20201,0836218787,9
91264,20201,0880381736,10
91269,20201,0880382678,10
91336,20245,0345327861,5
91338,20245,0380018179,6
91341,20245,0440206154,7
91343,20245,0446603287,5
91345,20245,0451203070,4
91349,20245,0679760377,4
91354,20250,0064407667,7
91355,20250,0345339681,10
91356,20250,0345339711,10
91357,20250,0345339738,10
91358,20250,0446364495,8
91360,20250,0743464672,7
91361,20250,0786808551,8
91383,20265,0060915544,9
91387,20265,0345323750,8
91388,20265,0440998050,10
91391,20265,0452264464,8
91392,20265,0553278355,8
91394,20265,0670858692,8
91396,20265,0671759213,9
91398,20265,0679751521,8
91401,20265,0890438439,8
91402,20265,0890876789,10
91403,20265,1573225517,9
91514,20336,0142301515,8
91517,20336,0312278586,7
91525,20336,0439098645,8
91528,20336,0446364193,8
91529,20336,0446605581,7
91530,20336,0446606251,9
91538,20336,055321313X,9
91544,20336,0671003755,9
91547,20336,0671794507,7
91550,20336,0743407075,7
91552,20336,087113795X,9
91589,20347,0060562080,9
91597,20347,0440221595,9
91598,20347,0440235146,8
91605,20347,0553271636,9
91606,20347,0553284789,6
91619,20347,1861976127,9
91653,20388,0060391626,8
91654,20388,0140053204,10
91655,20388,0517693119,9
91657,20388,0670891576,9
91658,20388,0679753834,5
91659,20388,068419337X,8
91925,20462,0060168013,8
91926,20462,0060188731,10
91929,20462,0061009504,9
91932,20462,0142001430,6
91936,20462,0312140940,9
91939,20462,0312305060,7
91945,20462,0375725784,8
91948,20462,0385260083,8
91949,20462,0385722206,7
91954,20462,0425179672,7
91955,20462,0439404371,9
91956,20462,0440211727,7
91967,20462,0670030643,6
91968,20462,0671567829,8
91976,20462,0767900383,6
91980,20462,0805068015,7
91990,20462,1573225487,9
92005,20484,0061091790,7
92006,20484,0345447840,6
92007,20484,0425184129,8
92008,20484,0446611867,7
92012,20484,0743225422,7
92014,20484,1551668998,7
92071,20561,0060502258,10
92077,20561,0373710615,5
92079,20561,0440118700,10
92080,20561,0440224675,8
92083,20561,0449006530,10
92084,20561,0449227944,10
92087,20561,0515102636,10
92088,20561,051512219X,9
92089,20561,0515126772,10
92093,20561,0553297260,10
92095,20561,0553803220,9
92096,20561,0671731424,9
92097,20561,0743471393,10
92100,20561,0842384065,7
92151,20627,006019491X,9
92154,20627,0060929790,10
92168,20627,0374270325,9
92171,20627,0375406530,9
92173,20627,0380730138,9
92208,20629,0375724672,7
92210,20629,0451166582,9
92211,20629,0671024256,5
92212,20629,0679426159,7
92213,20629,0767915054,5
92265,20680,0380710218,7
92266,20680,0380717018,7
92268,20680,0425147622,7
92269,20680,0425154092,7
92270,20680,0425158616,7
92271,20680,042516098X,6
92272,20680,0425163407,7
92273,20680,0425169863,7
92274,20680,0679432469,9
92275,20680,0684857820,8
92278,20680,1400034779,8
92315,20703,0060987103,6
92316,20703,0345440765,7
92317,20703,0345443128,7
92319,20703,067091021X,7
92322,20703,0786868716,8
92325,20703,0894801996,7
92327,20703,1400031354,8
92328,20703,1400031362,8
92330,20703,1558745718,7
92420,20794,0060927240,8
92423,20794,0375701966,8
92424,20794,0375706062,7
92426,20794,038533303X,5
92427,20794,0385498802,6
92433,20794,0684822776,8
93205,20961,0345447980,8
93208,20961,0380789035,8
93211,20961,038547802X,8
93215,20961,0446519081,8
93216,20961,0446522740,8
93217,20961,0446671223,8
93221,20961,0671003682,8
93249,20971,0316666343,6
93250,20971,0316690619,8
93258,20971,0345413881,7
93260,20971,0345441036,2
93261,20971,0345443284,4
93272,20971,0380974061,5
93277,20971,0399137734,6
93282,20971,0440224675,9
93287,20971,0449003701,5
93291,20971,0449227847,6
93295,20971,0449227944,8
93304,20971,0452279607,8
93312,20971,0553569031,10
93323,20971,0671758896,5
93369,21011,0060198125,9
93370,21011,0060915544,8
93373,21011,0060958022,10
93380,21011,0142001740,10
93381,21011,0156027321,7
93386,21011,0312291639,8
93388,21011,031242227X,5
93389,21011,0316601950,8
93391,21011,0345417976,9
93392,21011,0345439104,8
93394,21011,0345445848,5
93398,21011,0375422412,8
93403,21011,0375705856,7
93407,21011,0385503954,10
93408,21011,0385720467,7
93412,21011,0425184943,9
93417,21011,0515136263,8
93424,21011,0679442790,9
93426,21011,0679731148,8
93428,21011,0679776591,7
93430,21011,0684857820,7
93434,21011,0743203631,8
93435,21011,0743222008,8
93437,21011,0743237188,8
93440,21011,0811807282,8
93443,21011,0895297272,10
93446,21011,1558745157,7
93449,21011,1573223425,7
93450,21011,1573229350,9
93462,21014,0060174900,3
93463,21014,0060175400,7
93473,21014,0060915544,8
93474,21014,0060921145,8
93478,21014,0060928336,8
93484,21014,0060932759,8
93488,21014,0060959037,8
93507,21014,0062517864,6
93508,21014,0064400018,10
93509,21014,0064400026,10
93510,21014,0064400034,10
93511,21014,0064400042,10
93512,21014,0064400050,10
93513,21014,0064400069,10
93514,21014,0064400077,10
93515,21014,0064400085,10
93517,21014,0064400557,10
93519,21014,006440188X,9
93520,21014,0064407667,8
93529,21014,0070212570,8
93539,21014,014017737X,7
93540,21014,0140177396,8
93542,21014,014023313X,3
93549,21014,0140293248,8
93550,21014,014029628X,8
93554,21014,0140374248,9
93556,21014,0141301120,9
93557,21014,0141301155,10
93560,21014,0142000663,9
93563,21014,0142004235,10
93564,21014,0151002290,7
93573,21014,0156011042,6
93579,21014,0312099436,8
93583,21014,0312195516,9
93589,21014,0312278586,7
93591,21014,0312305060,8
93594,21014,0312924801,7
93597,21014,0312961324,8
93600,21014,0312971346,6
93603,21014,0312978383,7
93610,21014,0316089699,9
93611,21014,0316284955,7
93618,21014,0316569321,8
93622,21014,0316781010,10
93623,21014,0316781142,6
93625,21014,0316782262,8
93628,21014,0316788228,8
93629,21014,0316789089,8
93641,21014,0345370775,5
93644,21014,0345383230,6
93647,21014,0345387651,8
93669,21014,0374129983,8
93675,21014,0375500510,8
93680,21014,0375700757,8
93683,21014,0375705171,7
93685,21014,0375705856,7
93688,21014,0375707972,4
93692,21014,0375726349,8
93693,21014,0375726403,8
93697,21014,0380001411,5
93702,21014,0380710218,8
93734,21014,0385314698,6
93735,21014,0385315279,9
93736,21014,0385318073,8
93737,21014,0385319207,10
93738,21014,0385319444,7
93741,21014,0385335881,6
93744,21014,0385337639,10
93745,21014,0385420161,3
93753,21014,0385503954,8
93755,21014,0385507607,8
93759,21014,0385722206,8
93760,21014,0385722435,8
93772,21014,0395869463,9
93781,21014,0399148027,7
93788,21014,0425147622,8
93792,21014,0425158616,7
93796,21014,0425162443,7
93798,21014,0425163407,8
93800,21014,0425167313,8
93803,21014,0425174344,6
93806,21014,0439064872,9
93814,21014,0440211263,8
93820,21014,0440217563,9
93822,21014,044022103X,8
93837,21014,0440235596,8
93844,21014,0440431808,9
93857,21014,0446519138,9
93874,21014,044900371X,6
93898,21014,0451160533,7
93906,21014,0451169530,8
93920,21014,0451209907,6
93931,21014,0452282152,8
93935,21014,0452284449,5
93956,21014,0525941673,8
93965,21014,0553107240,6
93966,21014,0553107305,7
93967,21014,0553153277,9
93971,21014,0553234811,8
93972,21014,0553250426,10
93973,21014,0553250531,9
93976,21014,0553268880,5
93981,21014,0553278029,5
93990,21014,0553296981,8
94014,21014,060961097X,9
94015,21014,0609610996,8
94028,21014,0670894605,8
94034,21014,0671004549,6
94044,21014,0671041789,7
94045,21014,0671042556,9
94047,21014,0671510053,8
94055,21014,0671776134,9
94063,21014,0679439382,8
94064,21014,0679441557,8
94077,21014,0679746048,7
94079,21014,0679751319,6
94081,21014,0679762108,7
94083,21014,067976402X,7
94085,21014,0679775439,7
94089,21014,0684801051,8
94095,21014,0684841185,9
94106,21014,0688170528,9
94167,21014,0807083178,7
94185,21014,0871136791,9
94186,21014,0871137534,8
94200,21014,1400030382,8
94229,21014,1573227889,10
94230,21014,1573228737,8
94231,21014,1573229571,2
94267,21031,0070212570,10
94269,21031,0140067477,8
94271,21031,0312303467,9
94273,21031,0316602906,9
94278,21031,0373484410,7
94279,21031,0375701044,7
94280,21031,0375726403,5
94287,21031,0385511612,6
94290,21031,0399137769,10
94297,21031,0425113884,9
94309,21031,0440221420,9
94313,21031,0446364193,10
94314,21031,0446364800,10
94316,21031,0446516538,7
94317,21031,0446530891,10
94330,21031,0451183940,10
94347,21031,0671756443,9
94348,21031,0679450432,9
94352,21031,0743202961,8
94353,21031,0743206061,9
94357,21031,0743418204,10
94359,21031,0743486226,8
94369,21031,0971880107,5
94396,21049,0316154075,8
94397,21049,0316603570,8
94404,21049,0399149848,6
94411,21049,0743454529,10
94412,21049,0767900383,6
94655,21202,0448095017,5
94656,21202,0448095025,5
94657,21202,0448095033,5
94658,21202,0448095041,5
94659,21202,044809505X,5
94661,21202,0553250426,9
94664,21202,0553574574,8
94672,21207,0345465083,9
94676,21207,0399147128,8
94677,21207,0399148248,9
94678,21207,0446527033,8
94679,21207,0446527793,10
94681,21207,0553800973,7
94682,21207,0743406176,9
94707,21229,0060502258,7
94713,21229,0140067477,7
94715,21229,0140293248,9
94718,21229,0316769487,7
94728,21229,0394823370,9
94759,21229,0805013407,7
94815,21252,0142001740,9
94856,21252,0345369947,7
94857,21252,0345433491,6
94858,21252,0349101779,6
94859,21252,0375700757,7
94866,21252,0394800133,10
94867,21252,0394800168,10
94868,21252,0394800206,10
94870,21252,0394800389,10
94918,21252,0440324971,6
94924,21252,0440940001,7
94955,21252,0553250531,9
94958,21252,0553280945,8
95001,21252,0679781382,8
95308,21356,0060198346,3
95310,21356,0061093335,5
95311,21356,0070212570,6
95316,21356,0312263120,7
95317,21356,031242227X,6
95319,21356,0316107107,7
95322,21356,0345342968,7
95333,21356,038550120X,7
95337,21356,0425158632,5
95347,21356,0446516570,5
95349,21356,0446611778,5
95353,21356,0452281903,6
95357,21356,0670032379,7
95365,21356,068484477X,7
95370,21356,0765340747,5
95372,21356,0786866276,7
95373,21356,080411109X,6
95380,21356,155166884X,7
95397,21364,0020518706,10
95410,21364,0060928336,9
95430,21364,0312291639,6
95432,21364,0316777722,8
95435,21364,0345313860,9
95450,21364,0375713751,9
95457,21364,0385335482,8
95462,21364,0394589955,6
95463,21364,0394758285,10
95475,21364,0446602744,1
95480,21364,0449910571,2
95482,21364,0451170725,5
95535,21364,0802131379,8
95536,21364,0802140122,6
95537,21364,0804108749,7
95549,21364,0894800159,1
95550,21364,089480829X,1
95718,21404,0060923245,8
95719,21404,0060928336,7
95720,21404,0060977493,8
95722,21404,0061031321,8
95723,21404,0064407667,8
95725,21404,0064407683,8
95730,21404,0064410129,8
95731,21404,0064410137,8
95750,21404,0345413369,8
95751,21404,0345413377,9
95752,21404,0345424719,6
95754,21404,0375707972,9
95760,21404,0380789035,8
95762,21404,0380977788,7
95763,21404,0385492081,7
95779,21404,0449219461,5
95781,21404,0451166892,8
95786,21404,0451523652,10
95787,21404,0452264790,5
95791,21404,0552138908,8
95795,21404,0553273914,8
95797,21404,0553572997,8
95800,21404,060961097X,7
95801,21404,0613325419,8
95812,21404,0689829833,9
95813,21404,0743412028,7
95816,21404,0747546290,9
95822,21404,0804114986,7
95827,21404,0971880107,3
95830,21404,155192515X,9
95834,21404,1853260282,7
95836,21404,1878424424,6
95877,21462,0060928360,5
95878,21462,0312140908,7
95879,21462,0316776963,8
95880,21462,0385720955,7
95882,21462,0452260116,4
95883,21462,0679731148,8
95917,21484,0140074317,9
95920,21484,0141000198,6
95924,21484,0345342968,8
95925,21484,0345348036,7
95930,21484,0375708111,9
95932,21484,0385335830,7
95937,21484,0425129586,8
95941,21484,0440219078,10
95946,21484,0446363251,8
95947,21484,0446365386,9
95957,21484,0451525221,7
95961,21484,0486264645,5
95966,21484,059035342X,9
95972,21484,067976397X,9
95973,21484,0684801523,6
95977,21484,0743431030,6
95980,21484,0804114986,8
95981,21484,0812570944,8
95985,21484,156619024X,9
96044,21540,0099387913,9
96045,21540,0140067779,10
96058,21540,0425182908,3
96062,21540,0446604534,8
96065,21540,0451184963,8
96075,21540,0684872153,2
96079,21540,0786889020,8
96127,21576,0060391448,6
96128,21576,0060502258,8
96132,21576,0060928336,7
96134,21576,0060970790,8
96163,21576,0316779237,9
96165,21576,0345342968,8
96171,21576,0345443284,7
96172,21576,0345450914,5
96178,21576,0374266441,6
96180,21576,0375502025,10
96184,21576,0375727345,8
96185,21576,037576092X,6
96190,21576,0385260083,5
96192,21576,0385484518,8
96193,21576,0385502532,8
96207,21576,0439136369,8
96208,21576,0439139600,9
96209,21576,043935806X,9
96216,21576,0446310786,8
96219,21576,0446610542,6
96234,21576,0451523326,10
96248,21576,0553277537,7
96250,21576,0553348973,7
96257,21576,0670031909,9
96262,21576,0671003755,8
96276,21576,0684833395,9
96287,21576,0743211936,8
96295,21576,0767913000,8
96297,21576,0786868716,7
96298,21576,0786883367,6
96301,21576,0802130348,9
96324,21576,1400031354,6
96325,21576,1400031362,6
96327,21576,1401301061,9
96334,21576,1565123638,6
96342,21576,1592400876,10
96389,21618,0060916508,8
96396,21618,0156007479,6
96399,21618,0312244266,7
96401,21618,0316143464,9
96402,21618,0316776963,10
96403,21618,0316779423,8
96404,21618,0345370805,10
96411,21618,0380730200,6
96413,21618,0385319037,9
96416,21618,0425092917,8
96419,21618,0446604275,7
96426,21618,0452281202,6
96427,21618,0486277852,8
96430,21618,0553268880,10
96432,21618,0671027360,8
96437,21618,0767914767,6
96440,21618,0804111359,8
96493,21659,014034019X,10
96502,21659,0312915799,9
96509,21659,0312971346,10
96517,21659,0345425782,10
96532,21659,0385472951,10
96541,21659,0399138749,7
96547,21659,0425169863,8
96551,21659,044021145X,10
96554,21659,0440214041,10
96557,21659,044022103X,8
96559,21659,0440225701,10
96560,21659,0440226430,8
96566,21659,0446343455,10
96569,21659,044651652X,10
96574,21659,0446533041,8
96575,21659,0446603066,10
96585,21659,0449221490,10
96586,21659,0449223604,7
96604,21659,0553263218,8
96605,21659,0553280414,4
96612,21659,0670865796,10
96614,21659,0671001132,10
96621,21659,0671769200,10
96623,21659,0671793543,10
96624,21659,0671793551,10
96625,21659,0671868691,7
96638,21659,068484477X,8
96652,21659,0805061835,7
96659,21659,0892966971,8
96684,21660,0312990456,7
96687,21660,0385504209,9
96689,21660,0440241537,8
96693,21660,0684834731,6
96695,21660,080411868X,9
96755,21708,0140067477,10
96759,21708,0394564243,9
96761,21708,0452266564,4
96767,21708,0671791974,7
96771,21708,0804105820,9
96992,21875,0060934913,9
96995,21875,0066211611,10
96999,21875,0345413350,7
97000,21875,0345417623,8
97005,21875,0449003795,7
97007,21875,0451204956,10
97010,21875,0553279912,7
97051,21903,0316284955,5
97053,21903,0345439104,5
97054,21903,0375756981,10
97056,21903,0425163407,5
97057,21903,0440226430,7
97058,21903,0446391301,7
97062,21903,0671472569,9
97066,21903,1561706213,9
97073,21912,0099464810,6
97078,21912,0345440021,6
97080,21912,0380731797,7
97081,21912,0552999954,7
97083,21912,0571216420,5
97085,21912,0590660543,8
97114,21930,0385314744,3
97115,21930,0425107469,6
97116,21930,0425119653,1
97119,21930,0451167317,7
97120,21930,0451169522,5
97313,22045,0345417623,10
97316,22045,044023722X,10
97317,22045,0449005836,8
97318,22045,0449006522,8
97319,22045,0451204530,10
97321,22045,0553563513,9
97322,22045,0553582747,10
97323,22045,0671004530,8
97324,22045,0671004549,8
97325,22045,0671004573,10
97326,22045,0671035452,10
97327,22045,0671741195,10
97328,22045,0671867113,10
97329,22045,0671867156,10
97330,22045,0671888587,7
97331,22045,0743418131,5
97342,22062,0061094110,7
97356,22062,0385722435,8
97357,22062,0440242002,1
97363,22062,0515134279,8
97370,22062,0679751319,9
97380,22062,0805063897,10
97388,22074,0060502258,9
97389,22074,0060930535,9
97392,22074,0312195516,9
97396,22074,0312989385,7
97399,22074,0345413903,10
97400,22074,0345446666,7
97401,22074,0345463153,6
97403,22074,0385424728,9
97406,22074,0425098451,7
97407,22074,042511774X,8
97408,22074,0425143325,9
97409,22074,0425181456,8
97410,22074,0425184129,7
97412,22074,0425185710,7
97414,22074,0440214041,8
97415,22074,0440221471,7
97416,22074,0440235162,7
97417,22074,0440236673,7
97418,22074,044023722X,9
97420,22074,0449003701,8
97424,22074,0452283205,9
97426,22074,0515131210,8
97427,22074,0515133302,5
97429,22074,0553279912,6
97430,22074,0553563521,7
